activation,model_type,corruption_mode,p,sigma,mlp_width,repeats,mean_test_accuracy,std_test_accuracy,stderr_test_accuracy,mean_test_loss,std_test_loss,stderr_test_loss
sigmoid,mlp,replacement,0.5,0.0,64,100,0.880614,0.015203868060464093,0.0015203868060464092,0.38112844936579465,0.048767679369165644,0.004876767936916564
sigmoid,mlp,replacement,0.55,0.0,64,100,0.865933,0.015527923589456505,0.0015527923589456504,0.4244448211390972,0.04885473333852909,0.004885473333852909
sigmoid,mlp,replacement,0.6000000000000001,0.0,64,100,0.854811,0.018128777647706974,0.0018128777647706974,0.4607664152786732,0.05321971316621866,0.005321971316621866
sigmoid,mlp,replacement,0.65,0.0,64,100,0.840977,0.016955134060219045,0.0016955134060219045,0.5031440402415991,0.04974496732391288,0.0049744967323912875
sigmoid,mlp,replacement,0.7000000000000001,0.0,64,100,0.831361,0.015983647237098296,0.0015983647237098296,0.5329494630076885,0.04567156024723703,0.004567156024723703
sigmoid,mlp,replacement,0.75,0.0,64,100,0.824432,0.01294543842440263,0.001294543842440263,0.5570022159397602,0.03508871677493881,0.0035088716774938807
sigmoid,mlp,replacement,0.8,0.0,64,100,0.814122,0.012208092234251839,0.001220809223425184,0.5876602623414994,0.029409872991325105,0.0029409872991325104
sigmoid,mlp,replacement,0.8500000000000001,0.0,64,100,0.791836,0.012542324505449533,0.0012542324505449534,0.6513813663053513,0.02164614109749787,0.002164614109749787
sigmoid,mlp,replacement,0.9,0.0,64,100,0.7617430000000001,0.010921449125459495,0.0010921449125459496,0.7856630250205994,0.018584861961973037,0.0018584861961973038
sigmoid,mlp,replacement,0.9500000000000001,0.0,64,100,0.727712,0.013945531757520049,0.001394553175752005,1.193297105911255,0.02129657748343904,0.002129657748343904
sigmoid,mlp,replacement,1.0,0.0,64,100,0.112543,0.006256280923999497,0.0006256280923999497,2.2983519510498045,0.0016196403511905511,0.0001619640351190551
sigmoid,mlp,replacement,0.0,0.0,128,100,0.977839,0.0011560185984663116,0.00011560185984663116,0.0803130676823348,0.0035410446666448206,0.00035410446666448206
sigmoid,mlp,replacement,0.05,0.0,128,100,0.977555,0.0014375239128445877,0.00014375239128445877,0.07652649000112852,0.0043039364894419474,0.00043039364894419477
sigmoid,mlp,replacement,0.1,0.0,128,100,0.97184,0.002210656011232861,0.0002210656011232861,0.09484768795252078,0.007641091241212111,0.0007641091241212112
sigmoid,mlp,replacement,0.15000000000000002,0.0,128,100,0.962501,0.00371791594848512,0.000371791594848512,0.12606707007609028,0.012639717928276553,0.0012639717928276553
sigmoid,mlp,replacement,0.2,0.0,128,100,0.95219,0.005541308509729444,0.0005541308509729445,0.16138191722279974,0.019606815558680882,0.0019606815558680882
sigmoid,mlp,replacement,0.25,0.0,128,100,0.94153,0.006752769802088627,0.0006752769802088627,0.19673752107749692,0.024607662879138438,0.002460766287913844
sigmoid,mlp,replacement,0.30000000000000004,0.0,128,100,0.929039,0.007834448225625084,0.0007834448225625083,0.23798523694111778,0.02674925780585772,0.002674925780585772
sigmoid,mlp,replacement,0.35000000000000003,0.0,128,100,0.917377,0.012310522775252075,0.0012310522775252075,0.2762135918440744,0.04249461633413889,0.0042494616334138886
sigmoid,mlp,replacement,0.4,0.0,128,100,0.907551,0.0120200706736691,0.00120200706736691,0.30628491443456707,0.04068035519158409,0.004068035519158409
sigmoid,mlp,replacement,0.45,0.0,128,100,0.898616,0.012276968029607316,0.0012276968029607317,0.33475521216017007,0.04117660192109881,0.0041176601921098805
sigmoid,mlp,replacement,0.5,0.0,128,100,0.889397,0.014279372920405153,0.0014279372920405153,0.3660770580883622,0.04914272083734005,0.004914272083734005
sigmoid,mlp,replacement,0.55,0.0,128,100,0.879451,0.014537974377470883,0.0014537974377470883,0.39633708739763496,0.04747034730206347,0.004747034730206347
sigmoid,mlp,replacement,0.6000000000000001,0.0,128,100,0.872171,0.011742165856433815,0.0011742165856433815,0.418706731387496,0.03894933664837181,0.0038949336648371807
sigmoid,mlp,replacement,0.65,0.0,128,100,0.86365,0.011026808241735233,0.0011026808241735232,0.44355896541041134,0.03489415271052612,0.0034894152710526123
sigmoid,mlp,replacement,0.7000000000000001,0.0,128,100,0.852243,0.012065208286639732,0.0012065208286639731,0.47751254374289515,0.0381275949868369,0.0038127594986836896
sigmoid,mlp,replacement,0.75,0.0,128,100,0.841917,0.01104805915081921,0.001104805915081921,0.5093203644928932,0.03290971111932756,0.003290971111932756
sigmoid,mlp,replacement,0.8,0.0,128,100,0.82518,0.012318051794013532,0.0012318051794013532,0.5552309162762165,0.03127092315150677,0.003127092315150677
sigmoid,mlp,replacement,0.8500000000000001,0.0,128,100,0.808894,0.00911716863944065,0.000911716863944065,0.5941868988642692,0.019815397263891688,0.001981539726389169
sigmoid,mlp,replacement,0.9,0.0,128,100,0.777146,0.011169856042044587,0.0011169856042044586,0.715633527299881,0.018572709416401923,0.0018572709416401923
sigmoid,mlp,replacement,0.9500000000000001,0.0,128,100,0.732189,0.013070859918153818,0.0013070859918153817,1.087110382967949,0.02731820856178933,0.002731820856178933
sigmoid,mlp,replacement,1.0,0.0,128,100,0.1135,0.0,0.0,2.299063053501129,0.0010656152703591613,0.00010656152703591613
sigmoid,mlp,replacement,0.0,0.0,256,100,0.979738,0.0012494622843447496,0.00012494622843447497,0.08357390582908865,0.0045558026128479,0.00045558026128479005
sigmoid,mlp,replacement,0.05,0.0,256,100,0.980247,0.0016400887171125844,0.00016400887171125845,0.07121183894814795,0.005658585547516029,0.0005658585547516029
sigmoid,mlp,replacement,0.1,0.0,256,100,0.97679,0.0020069628795769934,0.00020069628795769934,0.08094523550415265,0.007176607331603335,0.0007176607331603335
sigmoid,mlp,replacement,0.15000000000000002,0.0,256,100,0.970552,0.0033004690575734867,0.00033004690575734864,0.10057855334572098,0.01158203228500486,0.0011582032285004861
sigmoid,mlp,replacement,0.2,0.0,256,100,0.962032,0.0043730968431993375,0.00043730968431993376,0.12950581285676338,0.015488295472205349,0.0015488295472205348
sigmoid,mlp,replacement,0.25,0.0,256,100,0.95301,0.005649079571045185,0.0005649079571045185,0.15957244056905712,0.02062313219207033,0.0020623132192070332
sigmoid,mlp,replacement,0.30000000000000004,0.0,256,100,0.943486,0.0058354437706141914,0.0005835443770614192,0.19020379998584186,0.021181381785739233,0.0021181381785739233
sigmoid,mlp,replacement,0.35000000000000003,0.0,256,100,0.932196,0.00749594450352989,0.000749594450352989,0.22717979729015753,0.025578766637646938,0.002557876663764694
sigmoid,mlp,replacement,0.4,0.0,256,100,0.923302,0.009543667848369412,0.0009543667848369412,0.25612931403114647,0.03389546835045848,0.003389546835045848
sigmoid,mlp,replacement,0.45,0.0,256,100,0.915627,0.009143837870391192,0.0009143837870391192,0.2803006798181534,0.031249445880027715,0.0031249445880027716
sigmoid,mlp,replacement,0.5,0.0,256,100,0.905466,0.010469968672350454,0.0010469968672350454,0.31398813229611516,0.03523123476434642,0.003523123476434642
sigmoid,mlp,replacement,0.55,0.0,256,100,0.8970629999999999,0.010346319683829609,0.0010346319683829609,0.3395445885707736,0.03599499951471997,0.0035994999514719966
sigmoid,mlp,replacement,0.6000000000000001,0.0,256,100,0.891965,0.009309762349276161,0.0009309762349276161,0.35649207950687406,0.03152890557591689,0.003152890557591689
sigmoid,mlp,replacement,0.65,0.0,256,100,0.878732,0.00975370575730066,0.000975370575730066,0.39720994416981936,0.03288254775603193,0.003288254775603193
sigmoid,mlp,replacement,0.7000000000000001,0.0,256,100,0.864691,0.00907960456187383,0.000907960456187383,0.44420769114482406,0.0333701711797341,0.00333701711797341
sigmoid,mlp,replacement,0.75,0.0,256,100,0.842381,0.009497638601252424,0.0009497638601252424,0.5133185695172549,0.030218785506274166,0.0030218785506274165
sigmoid,mlp,replacement,0.8,0.0,256,100,0.810552,0.008376771215689253,0.0008376771215689253,0.612173754081726,0.0318288030063626,0.00318288030063626
sigmoid,mlp,replacement,0.8500000000000001,0.0,256,100,0.782825,0.012822880916549142,0.0012822880916549143,0.6684116351099014,0.03343363516165971,0.003343363516165971
sigmoid,mlp,replacement,0.9,0.0,256,100,0.76279,0.013857146170839068,0.0013857146170839067,0.7220452326583863,0.025894004719302425,0.0025894004719302427
sigmoid,mlp,replacement,0.9500000000000001,0.0,256,100,0.717256,0.012442855942266628,0.0012442855942266628,1.008426601453781,0.02553907690473458,0.002553907690473458
sigmoid,mlp,replacement,1.0,0.0,256,100,0.1135,0.0,0.0,2.3007546453208922,0.00019297936906716582,1.929793690671658e-05
sigmoid,mlp,replacement,0.0,0.0,512,100,0.980202,0.0016056761815509346,0.00016056761815509346,0.09067473795321876,0.007317036404495881,0.0007317036404495881
sigmoid,mlp,replacement,0.05,0.0,512,100,0.981714,0.0014151339159245643,0.00014151339159245644,0.07033722498605739,0.005561769837700504,0.0005561769837700504
sigmoid,mlp,replacement,0.1,0.0,512,100,0.979809,0.0016719506571666503,0.00016719506571666502,0.07303496492186758,0.006298973983799134,0.0006298973983799134
sigmoid,mlp,replacement,0.15000000000000002,0.0,512,100,0.976953,0.0021161027857833394,0.00021161027857833395,0.07911413495942601,0.007156582439187117,0.0007156582439187117
sigmoid,mlp,replacement,0.2,0.0,512,100,0.971665,0.0028520650413340863,0.0002852065041334086,0.09434537582794204,0.009508373798206897,0.0009508373798206897
sigmoid,mlp,replacement,0.25,0.0,512,100,0.965719,0.003524136631857503,0.00035241366318575034,0.11200248907927424,0.011628364576217217,0.0011628364576217218
sigmoid,mlp,replacement,0.30000000000000004,0.0,512,100,0.959928,0.004900511810005152,0.0004900511810005152,0.12854264263998716,0.016081933164504465,0.0016081933164504465
sigmoid,mlp,replacement,0.35000000000000003,0.0,512,100,0.95197,0.005083256830025411,0.000508325683002541,0.15212816936534085,0.01670219227522275,0.0016702192275222748
sigmoid,mlp,replacement,0.4,0.0,512,100,0.945472,0.00519297756590571,0.000519297756590571,0.17049430592424794,0.016198911584925067,0.0016198911584925067
sigmoid,mlp,replacement,0.45,0.0,512,100,0.935947,0.006601446129447696,0.0006601446129447696,0.1983382283557281,0.021791270653804123,0.0021791270653804123
sigmoid,mlp,replacement,0.5,0.0,512,100,0.928107,0.006958595476100044,0.0006958595476100044,0.22137329082138837,0.022237708882547343,0.0022237708882547344
sigmoid,mlp,replacement,0.55,0.0,512,100,0.920725,0.006368647815666994,0.0006368647815666994,0.24356425697626174,0.019450129452481025,0.0019450129452481025
sigmoid,mlp,replacement,0.6000000000000001,0.0,512,100,0.908116,0.007652995753298182,0.0007652995753298182,0.284018169369638,0.02449423231406317,0.002449423231406317
sigmoid,mlp,replacement,0.65,0.0,512,100,0.89617,0.007926632324007464,0.0007926632324007464,0.3242587159743309,0.026253853445325246,0.0026253853445325245
sigmoid,mlp,replacement,0.7000000000000001,0.0,512,100,0.875643,0.007980704918739945,0.0007980704918739946,0.391198109285593,0.027174455713979077,0.002717445571397908
sigmoid,mlp,replacement,0.75,0.0,512,100,0.845608,0.006780246013235806,0.0006780246013235806,0.4963904350761175,0.02649328311271056,0.002649328311271056
sigmoid,mlp,replacement,0.8,0.0,512,100,0.801864,0.009984162658931393,0.0009984162658931393,0.6545101661503315,0.04577029833469687,0.004577029833469687
sigmoid,mlp,replacement,0.8500000000000001,0.0,512,100,0.748959,0.011484729818328342,0.0011484729818328342,0.8023032863311768,0.04620237300646465,0.004620237300646465
sigmoid,mlp,replacement,0.9,0.0,512,100,0.711978,0.013622962820179762,0.001362296282017976,0.8582466968812943,0.037020115049911734,0.0037020115049911733
sigmoid,mlp,replacement,0.9500000000000001,0.0,512,100,0.687337,0.02072230033080304,0.002072230033080304,1.0423068674268723,0.03273820393845474,0.003273820393845474
sigmoid,mlp,replacement,1.0,0.0,512,100,0.1135,0.0,0.0,2.301035715667725,9.993378404537781e-05,9.99337840453778e-06
tanh,mlp,replacement,0.0,0.0,64,100,0.973895,0.0015938867588382746,0.00015938867588382747,0.11168839987801643,0.006958820560057418,0.0006958820560057418
tanh,mlp,replacement,0.05,0.0,64,100,0.975622,0.0014683037832819218,0.00014683037832819218,0.08518361388240085,0.005035315548302934,0.0005035315548302933
tanh,mlp,replacement,0.1,0.0,64,100,0.972653,0.0014779347076241244,0.00014779347076241244,0.09242852659280086,0.004537602795711669,0.00045376027957116694
tanh,mlp,replacement,0.15000000000000002,0.0,64,100,0.967829,0.002154311723033598,0.00021543117230335982,0.10699090360546158,0.00663370227824103,0.000663370227824103
tanh,mlp,replacement,0.2,0.0,64,100,0.962004,0.0025861910215604685,0.00025861910215604683,0.12552394661709668,0.008594123207773998,0.0008594123207773998
tanh,mlp,replacement,0.25,0.0,64,100,0.955143,0.003630681891876516,0.0003630681891876516,0.1477954719822388,0.010753522594252923,0.0010753522594252924
tanh,mlp,replacement,0.30000000000000004,0.0,64,100,0.949051,0.0037754336174802465,0.00037754336174802464,0.16880907590240612,0.012312622412831162,0.0012312622412831162
tanh,mlp,replacement,0.35000000000000003,0.0,64,100,0.93909,0.004994446916326172,0.0004994446916326172,0.20085247374298423,0.016134852331326475,0.0016134852331326475
tanh,mlp,replacement,0.4,0.0,64,100,0.929776,0.00616556761377248,0.000616556761377248,0.23058529383771867,0.01871509095123399,0.001871509095123399
tanh,mlp,replacement,0.45,0.0,64,100,0.91941,0.0060745781746554236,0.0006074578174655424,0.26451766930542886,0.01976946899515781,0.0019769468995157807
tanh,mlp,replacement,0.5,0.0,64,100,0.906409,0.008085073840108082,0.0008085073840108082,0.30574522518730163,0.02313231831985359,0.002313231831985359
tanh,mlp,replacement,0.55,0.0,64,100,0.891729,0.008340075479274758,0.0008340075479274757,0.351808918797493,0.02614353697219803,0.002614353697219803
tanh,mlp,replacement,0.6000000000000001,0.0,64,100,0.87815,0.009508664469840129,0.0009508664469840128,0.39420399416416885,0.026888102541185566,0.0026888102541185567
tanh,mlp,replacement,0.65,0.0,64,100,0.860869,0.009179070704597492,0.0009179070704597493,0.4453591404260397,0.026701979523568065,0.0026701979523568063
tanh,mlp,replacement,0.7000000000000001,0.0,64,100,0.845552,0.009981377460050286,0.0009981377460050287,0.49062540065145493,0.0260210749464594,0.00260210749464594
tanh,mlp,replacement,0.75,0.0,64,100,0.831189,0.010245466265622078,0.0010245466265622078,0.5358331384615899,0.0260468169792052,0.00260468169792052
tanh,mlp,replacement,0.8,0.0,64,100,0.812718,0.009394470501310866,0.0009394470501310866,0.589765818985939,0.02098180086223262,0.002098180086223262
tanh,mlp,replacement,0.8500000000000001,0.0,64,100,0.792978,0.012469278888532404,0.0012469278888532405,0.6626725831785202,0.025147133667193167,0.002514713366719317
tanh,mlp,replacement,0.9,0.0,64,100,0.768805,0.011381734270312234,0.0011381734270312235,0.8204281147346496,0.0204861359835521,0.00204861359835521
tanh,mlp,replacement,0.9500000000000001,0.0,64,100,0.728348,0.014811235465011017,0.0014811235465011017,1.340191910856247,0.020330193907769602,0.0020330193907769603
tanh,mlp,replacement,1.0,0.0,64,100,0.109048,0.010313907891774098,0.0010313907891774097,2.3034970610122683,0.0016174812035871682,0.00016174812035871683
tanh,mlp,replacement,0.0,0.0,128,100,0.977643,0.001908520631274389,0.0001908520631274389,0.09914593399303603,0.009453526686596811,0.0009453526686596811
tanh,mlp,replacement,0.05,0.0,128,100,0.979502,0.0012477163139111398,0.00012477163139111398,0.07532286632532159,0.0051197634085489415,0.0005119763408548941
tanh,mlp,replacement,0.1,0.0,128,100,0.977768,0.001457798339963383,0.00014577983399633829,0.07705813244155765,0.005712558055757331,0.0005712558055757331
tanh,mlp,replacement,0.15000000000000002,0.0,128,100,0.974678,0.0017861455707752325,0.00017861455707752325,0.08542803358051274,0.006302976033152619,0.0006302976033152618
tanh,mlp,replacement,0.2,0.0,128,100,0.970058,0.002079527831023187,0.0002079527831023187,0.09787900851253234,0.006523962924210255,0.0006523962924210255
tanh,mlp,replacement,0.25,0.0,128,100,0.965681,0.0023512845425426444,0.00023512845425426444,0.11326546047380334,0.006876837943290085,0.0006876837943290085
tanh,mlp,replacement,0.30000000000000004,0.0,128,100,0.960405,0.0028276978268549123,0.0002827697826854912,0.1305287309637582,0.008749708272619512,0.0008749708272619512
tanh,mlp,replacement,0.35000000000000003,0.0,128,100,0.95439,0.0031695898788329075,0.00031695898788329074,0.14933311720369757,0.00985806132580909,0.000985806132580909
tanh,mlp,replacement,0.4,0.0,128,100,0.947855,0.003978199969835606,0.0003978199969835606,0.17149643726465105,0.01167719307911936,0.001167719307911936
tanh,mlp,replacement,0.45,0.0,128,100,0.939717,0.0038853842795790496,0.00038853842795790497,0.19789115791339426,0.011587664415157184,0.0011587664415157184
tanh,mlp,replacement,0.5,0.0,128,100,0.931056,0.0040368879102595885,0.00040368879102595885,0.22647966518573462,0.012356137614775638,0.0012356137614775637
tanh,mlp,replacement,0.55,0.0,128,100,0.92018,0.005957146968138359,0.0005957146968138359,0.26217899798217414,0.017268917351330734,0.0017268917351330733
tanh,mlp,replacement,0.6000000000000001,0.0,128,100,0.90818,0.005730095985234454,0.0005730095985234454,0.3007868694100678,0.016757426944195703,0.0016757426944195703
tanh,mlp,replacement,0.65,0.0,128,100,0.89356,0.006443151402846285,0.0006443151402846285,0.3471903286069036,0.017180266524389854,0.0017180266524389853
tanh,mlp,replacement,0.7000000000000001,0.0,128,100,0.876756,0.007764873727241153,0.0007764873727241153,0.40043071151041987,0.021259744426576275,0.0021259744426576277
tanh,mlp,replacement,0.75,0.0,128,100,0.856537,0.007938925053179433,0.0007938925053179432,0.46265922896766665,0.0200720320082584,0.0020072032008258403
tanh,mlp,replacement,0.8,0.0,128,100,0.834373,0.008953009047242163,0.0008953009047242162,0.530905240120411,0.020287779669577233,0.0020287779669577234
tanh,mlp,replacement,0.8500000000000001,0.0,128,100,0.805826,0.010134955549976525,0.0010134955549976525,0.6298009380044937,0.01804834369059944,0.001804834369059944
tanh,mlp,replacement,0.9,0.0,128,100,0.768641,0.011660326710688685,0.0011660326710688684,0.8339908021879197,0.01905970560330104,0.001905970560330104
tanh,mlp,replacement,0.9500000000000001,0.0,128,100,0.735389,0.013922132703002077,0.0013922132703002078,1.3618575496616363,0.020857026866901746,0.0020857026866901744
tanh,mlp,replacement,1.0,0.0,128,100,0.11250600000000001,0.01974099703662406,0.001974099703662406,2.303547831474304,0.0015048707739753026,0.00015048707739753026
tanh,mlp,replacement,0.0,0.0,256,100,0.979858,0.0025070771826970198,0.000250707718269702,0.08430497030780114,0.01111360068071048,0.001111360068071048
tanh,mlp,replacement,0.05,0.0,256,100,0.981032,0.0012442572081366459,0.0001244257208136646,0.06958981518785175,0.0050849858129532206,0.000508498581295322
tanh,mlp,replacement,0.1,0.0,256,100,0.979779,0.0011563126739770721,0.00011563126739770721,0.07110171688073359,0.004646128349191042,0.00046461283491910417
tanh,mlp,replacement,0.15000000000000002,0.0,256,100,0.97755,0.0014309786860746724,0.00014309786860746725,0.07688762891444657,0.005570493935826993,0.0005570493935826993
tanh,mlp,replacement,0.2,0.0,256,100,0.974503,0.0017087688550532511,0.0001708768855053251,0.08484538168029684,0.0059402574991282864,0.0005940257499128286
tanh,mlp,replacement,0.25,0.0,256,100,0.970995,0.0019584368766952928,0.00019584368766952927,0.09594020297561492,0.006036200730339924,0.0006036200730339924
tanh,mlp,replacement,0.30000000000000004,0.0,256,100,0.967203,0.0019063291950762347,0.00019063291950762346,0.10776230350208096,0.006212737764998885,0.0006212737764998885
tanh,mlp,replacement,0.35000000000000003,0.0,256,100,0.962712,0.0027627261898349634,0.00027627261898349634,0.12153829393147678,0.007914956684174303,0.0007914956684174303
tanh,mlp,replacement,0.4,0.0,256,100,0.957713,0.0029139202116736096,0.00029139202116736096,0.13849996814529225,0.009363554534410528,0.0009363554534410528
tanh,mlp,replacement,0.45,0.0,256,100,0.95273,0.0036341023650965027,0.0003634102365096503,0.15513813054718076,0.010575725754671124,0.0010575725754671124
tanh,mlp,replacement,0.5,0.0,256,100,0.945168,0.003688546597238535,0.0003688546597238535,0.17994587829096614,0.011362049514940504,0.0011362049514940505
tanh,mlp,replacement,0.55,0.0,256,100,0.937307,0.004521399230326825,0.0004521399230326825,0.20667153940451144,0.012781737097197859,0.0012781737097197858
tanh,mlp,replacement,0.6000000000000001,0.0,256,100,0.926398,0.00465205288018096,0.000465205288018096,0.24394794164413214,0.013689419403435989,0.0013689419403435988
tanh,mlp,replacement,0.65,0.0,256,100,0.909174,0.0055793838369483095,0.0005579383836948309,0.29871264335674047,0.015797552155616408,0.0015797552155616408
tanh,mlp,replacement,0.7000000000000001,0.0,256,100,0.888452,0.007315032194050822,0.0007315032194050822,0.36475099845921993,0.019669453737192904,0.00196694537371929
tanh,mlp,replacement,0.75,0.0,256,100,0.865812,0.007386274839186529,0.0007386274839186529,0.4379666259365082,0.02015520054954946,0.002015520054954946
tanh,mlp,replacement,0.8,0.0,256,100,0.838031,0.009862592914644707,0.0009862592914644708,0.5213838692045212,0.021770160278241326,0.0021770160278241327
tanh,mlp,replacement,0.8500000000000001,0.0,256,100,0.805747,0.010364057651325568,0.0010364057651325567,0.6299522601928711,0.017364632878917742,0.0017364632878917742
tanh,mlp,replacement,0.9,0.0,256,100,0.766122,0.010424400030697202,0.0010424400030697202,0.8577814186725616,0.014769170640319296,0.0014769170640319296
tanh,mlp,replacement,0.9500000000000001,0.0,256,100,0.724035,0.018809818579667376,0.0018809818579667375,1.410847981420517,0.021856152600709895,0.0021856152600709896
tanh,mlp,replacement,1.0,0.0,256,100,0.120519,0.02103549711796705,0.002103549711796705,2.304680329761505,0.003192921418667908,0.0003192921418667908
tanh,mlp,replacement,0.0,0.0,512,100,0.979929,0.0023024463077344556,0.00023024463077344557,0.0811675387453295,0.009756114879767052,0.0009756114879767052
tanh,mlp,replacement,0.05,0.0,512,100,0.980601,0.0012299182899688924,0.00012299182899688923,0.07246396854822476,0.005877953475135403,0.0005877953475135403
tanh,mlp,replacement,0.1,0.0,512,100,0.979717,0.0012550741013980008,0.00012550741013980007,0.0720354614296063,0.005333357177276521,0.0005333357177276521
tanh,mlp,replacement,0.15000000000000002,0.0,512,100,0.977488,0.0015422892076390842,0.0001542289207639084,0.07829309884165996,0.005882598195453899,0.0005882598195453899
tanh,mlp,replacement,0.2,0.0,512,100,0.975583,0.0018625281205930761,0.0001862528120593076,0.08310859089051117,0.0066602314748707685,0.0006660231474870769
tanh,mlp,replacement,0.25,0.0,512,100,0.97223,0.0019839606850943397,0.00019839606850943395,0.09347768308673357,0.006549302089793837,0.0006549302089793837
tanh,mlp,replacement,0.30000000000000004,0.0,512,100,0.969671,0.0023364629250214983,0.00023364629250214984,0.1010132842005808,0.0069842318882112776,0.0006984231888211278
tanh,mlp,replacement,0.35000000000000003,0.0,512,100,0.965962,0.002701028692924231,0.0002701028692924231,0.111827328884135,0.008493985016701712,0.0008493985016701712
tanh,mlp,replacement,0.4,0.0,512,100,0.96216,0.0029452334372677483,0.00029452334372677484,0.1235675983804334,0.008655952040419164,0.0008655952040419164
tanh,mlp,replacement,0.45,0.0,512,100,0.957582,0.0035295716453983494,0.0003529571645398349,0.1387859673831947,0.010511454332085075,0.0010511454332085076
tanh,mlp,replacement,0.5,0.0,512,100,0.9515979999999999,0.0036248580661868675,0.00036248580661868673,0.1590717600127533,0.011364035300630968,0.0011364035300630967
tanh,mlp,replacement,0.55,0.0,512,100,0.942728,0.0035309511466459016,0.00035309511466459015,0.18799499867855013,0.010633776382741798,0.0010633776382741797
tanh,mlp,replacement,0.6000000000000001,0.0,512,100,0.931146,0.005441974274103103,0.0005441974274103102,0.22692694586545228,0.01623374446144151,0.001623374446144151
tanh,mlp,replacement,0.65,0.0,512,100,0.915091,0.006371830113868386,0.0006371830113868387,0.2808376290140152,0.019134235564492,0.0019134235564492001
tanh,mlp,replacement,0.7000000000000001,0.0,512,100,0.890804,0.006894170290905215,0.0006894170290905214,0.3586196842753887,0.019724315088020018,0.0019724315088020016
tanh,mlp,replacement,0.75,0.0,512,100,0.862486,0.007144984534622873,0.0007144984534622873,0.449748947463274,0.017637510046900604,0.0017637510046900604
tanh,mlp,replacement,0.8,0.0,512,100,0.829417,0.009297010863713134,0.0009297010863713133,0.5449144267306327,0.01939914787469975,0.001939914787469975
tanh,mlp,replacement,0.8500000000000001,0.0,512,100,0.798696,0.010771944299893128,0.0010771944299893129,0.6512354162564278,0.019230985225173036,0.0019230985225173036
tanh,mlp,replacement,0.9,0.0,512,100,0.758329,0.016284773839387513,0.0016284773839387514,0.87722625349617,0.023683550436086928,0.002368355043608693
tanh,mlp,replacement,0.9500000000000001,0.0,512,100,0.698431,0.033509167984299454,0.003350916798429945,1.4036420391578674,0.030225973279108663,0.003022597327910866
tanh,mlp,replacement,1.0,0.0,512,100,0.130243,0.024319351368817382,0.0024319351368817382,2.3034685425758363,0.0042058439528167854,0.00042058439528167853
